F [Hz],"dP [hPa] 	"
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.155818,1.14
0.677746,0.9
1.992707,1.76
3.525068,2.86
5.479902,6.34
7.302011,10.11
8.611122,14.12
9.292433,18.57
9.436455,20.02
9.280838,20.549999
9.032699,20.129999
8.661758,18.33
8.202352,16.879999
7.809678,14.87
7.356805,13.74
7.00007,12.55
6.523643,10.95
6.239601,10.14
5.943772,8.88
5.636089,8.05
5.351743,7.1
4.970969,6.55
4.750086,5.87
4.511088,5.09
4.363002,4.86
4.171055,4.24
4.00621,3.85
3.866789,3.67
3.778147,3.5
3.702847,3.26
3.677057,3.24
3.592438,3.1
3.568879,3.05
3.528146,3.13
3.512058,3.09
3.481227,2.9
3.440091,3.03
3.444416,2.97
3.646884,2.99
3.961494,3.82
4.395943,4.42
4.752129,5.31
5.070171,6
5.265264,6.64
5.478751,6.97
5.954626,8.17
6.326111,9.03
6.589931,9.82
6.751348,10.71
6.833535,10.91
6.727406,10.95
6.877038,11.12
6.859652,11.07
6.755311,10.87
6.718431,10.9
6.731287,10.97
6.70114,10.87
6.729281,10.77
6.746337,10.83
6.724885,10.69
6.774379,10.61
6.772511,10.76
6.725919,10.66
6.751283,10.57
6.796556,10.76
6.819355,10.69
6.676777,10.61
6.696514,10.66
6.693366,10.6
6.646158,10.58
6.685131,10.5
6.664742,10.6
6.670987,10.64
6.76139,10.55
6.776773,10.63
6.724045,10.67
6.772315,10.67
6.757996,10.7
6.727664,10.77
6.695681,10.73
6.729669,10.68
6.830401,10.7
6.642753,10.57
6.637965,10.41
6.654245,10.58
6.772009,10.65
6.788801,10.61
6.747834,10.59
6.69005,10.76
6.713061,10.55
7.122888,10.76
7.706026,12.85
8.216476,14.59
8.645471,16.65
9.057698,17.9
9.30804,19.08
9.421224,20.110001
9.478134,20.48
9.316192,20.6
9.282945,20.08
9.140954,19.379999
8.919988,19.09
8.951839,18.83
8.927066,18.59
8.970039,18.559999
8.939836,18.59
9.054782,18.530001
8.972454,18.52
9.071575,18.549999
9.073771,18.58
9.084669,18.65
8.893369,18.690001
8.971739,18.5
8.95665,18.5
8.854259,18.610001
8.826558,18.48
8.93522,18.4
8.809505,18.49
8.875565,18.49
8.885116,18.459999
8.921049,18.540001
8.910538,18.59
9.010272,18.530001
8.917602,18.639999
8.950237,18.620001
8.945788,18.540001
8.995592,18.51
9.002521,18.549999
8.834876,18.51
8.956561,18.549999
9.008107,18.540001
8.983829,18.49
8.883975,18.48
9.006484,18.5
9.003511,18.49
8.972544,18.51
9.085402,18.52
9.105349,18.6
9.050502,18.559999
8.995413,18.6
8.994154,18.59
9.104059,18.42
9.474582,18.91
10.481581,21.200001
11.284713,25.93
11.877778,29.379999
12.125867,32.880001
11.803355,33.41
11.376329,30.85
11.125327,29.24
10.96383,28.08
10.990219,27.139999
11.08938,27.35
11.174546,28.09
11.248364,28.74
11.348162,29.41
11.484902,29.68
11.502426,29.709999
11.47074,29.82
11.359295,29.719999
11.539017,29.76
11.525203,29.59
11.543568,29.67
11.410433,29.66
11.402076,29.66
11.449746,29.68
11.424891,29.719999
11.379801,29.719999
11.244454,29.620001
11.474908,29.700001
11.512177,29.67
11.493483,29.58
11.412209,29.57
11.394241,29.559999
11.438048,29.559999
11.383275,29.67
11.355356,29.74
11.384453,29.6
11.29839,29.549999
11.369774,29.68
11.528224,29.629999
11.414548,29.610001
11.379623,29.610001
11.402154,29.58
11.344193,29.469999
11.445338,29.6
11.471837,29.530001
11.485971,29.620001
11.561585,29.610001
11.399437,29.639999
11.490181,29.59
11.495934,29.6
11.357887,29.629999
11.380125,29.620001
11.465858,29.620001
11.493813,29.629999
11.440814,29.559999
11.216593,29.6
11.368157,29.65
11.376564,29.59
12.143291,29.73
13.151714,34.700001
13.834643,39.450001
13.995381,43.68
14.082523,44.880001
13.785633,44.009998
13.433766,42.139999
13.10431,40.48
13.24247,39.200001
13.604252,39.860001
13.679459,41.369999
13.750565,42.130001
13.703457,42.540001
13.749214,42.709999
13.687957,42.82
13.81052,42.639999
13.783733,42.689999
13.780341,42.580002
13.784913,42.580002
13.783463,42.400002
13.736669,42.689999
13.771259,42.450001
13.794274,42.290001
13.716346,42.41
13.737207,42.549999
13.818972,42.419998
13.813927,42.439999
13.686948,42.529999
13.734242,42.509998
13.832898,42.490002
13.826342,42.630001
13.75938,42.619999
13.76476,42.41
13.834128,42.450001
13.734916,42.470001
13.809703,42.380001
13.765791,42.360001
13.769092,42.560001
13.762731,42.52
13.763407,42.419998
13.880733,42.32
13.78672,42.470001
13.701312,42.290001
13.673477,42.380001
13.77571,42.279999
13.741792,42.240002
13.733164,42.400002
13.716077,42.529999
13.719882,42.299999
13.699434,42.5
13.729933,42.540001
13.782648,42.240002
13.800864,42.380001
13.75205,42.540001
13.724817,42.459999
14.087625,42.43
15.095251,45.23
15.532021,50.18
16.024517,55.119999
16.076847,56.810001
16.337032,57.869999
16.060871,58.150002
16.10533,58.259998
16.16227,57.98
16.043638,57.869999
15.825602,57.810001
15.91264,57.709999
16.032225,57.669998
15.974919,57.700001
16.016977,57.639999
16.106464,57.669998
16.145472,57.740002
16.127569,57.639999
15.810589,57.509998
16.084929,57.580002
15.947533,57.540001
16.059742,57.34
15.968701,57.299999
16.00112,57.200001
16.025801,57.240002
15.945785,57.310001
16.030779,57.360001
16.055391,57.310001
16.04203,57.259998
15.975557,57.360001
16.028852,57.299999
15.961851,57.369999
16.015055,57.48
15.936255,57.459999
16.061838,57.380001
15.961214,57.419998
16.088972,57.41
16.043941,57.25
15.880915,57.32
15.955644,57.41
16.05088,57.23
15.914223,57.23
16.236557,57.220001
17.598526,58.560001
18.529535,70.010002
19.093557,70.010002
19.25552,78.339996
19.123922,82.669998
18.72327,82.230003
17.991724,76.099998
17.830963,72.949997
17.751787,70.739998
17.652077,69.629997
18.00144,70.290001
18.235418,73.050003
18.565203,74.790001
18.680746,76.230003
18.751564,76.470001
18.273623,76.68
18.428463,76.650002
18.555956,76.769997
18.370157,76.739998
18.648109,76.790001
18.638363,76.68
18.556862,76.730003
18.707602,76.779999
18.655943,76.709999
18.496164,76.730003
18.564547,76.790001
18.424599,76.739998
18.732437,76.580002
18.718843,76.639999
18.624529,76.639999
18.671038,76.610001
18.6322,76.599998
18.669733,76.57
18.631418,76.510002
18.502108,76.529999
18.464949,76.519997
18.45377,76.580002
18.593697,76.57
18.592091,76.650002
18.660564,76.620003
18.75938,76.529999
18.433001,76.489998
18.592737,76.360001
18.481951,76.339996
18.529957,76.470001
18.6723,76.410004
18.478895,76.5
18.526142,76.510002
18.660015,76.470001
18.599846,76.43
18.624346,76.349998
19.147821,76.699997
19.461311,81.540001
19.666092,84.440002
19.7227,86.230003
19.791986,86.760002
20.144436,87.129997
20.664614,89.559998
20.856508,93.339996
20.755714,96.660004
20.664816,96.919998
20.689859,94.839996
20.472925,93.769997
20.41983,93.120003
20.281626,92.709999
20.505251,92.580002
20.538902,92.610001
20.557096,92.809998
20.730913,93.669998
20.944078,95.510002
20.88991,97.519997
20.93051,98
20.89012,98.110001
21.104679,98.010002
20.965199,97.949997
21.067204,98
20.910919,97.949997
21.008192,97.790001
20.903009,97.970001
20.958294,98.019997
21.226915,98.010002
21.06953,98.040001
20.890741,98.040001
21.11529,97.839996
21.026283,97.839996
20.807323,97.879997
21.053267,97.709999
20.911127,97.910004
21.090265,97.900002
21.017235,97.910004
20.967709,97.93
20.962059,98
21.219624,98.059998
21.070797,97.879997
20.848845,97.93
21.084126,97.75
21.09959,97.900002
21.18409,97.93
21.236341,97.860001
21.123571,97.779999
20.990974,98.099998
21.008823,97.879997
20.911127,97.82
21.021864,97.940002
20.931345,97.879997
20.953274,97.910004
21.162743,97.989998
21.090055,97.949997
20.885338,97.790001
21.027546,97.82
21.014919,97.93
21.842949,98.709999
22.929085,105.089996
22.909279,112.57
23.31727,118.290001
23.155371,119.739998
23.168901,119.709999
22.889898,117.720001
22.681328,115.209999
22.722578,114.349998
23.091673,113.779999
23.593252,118.239998
23.816612,122.089996
23.773911,124.699997
23.248528,125.290001
22.900154,120.410004
22.582401,116.82
22.63891,114.43
22.552778,113.5
22.720936,113.029999
22.726151,112.970001
22.825159,113.120003
23.070595,113.849998
23.236547,116.650002
23.32255,119.510002
23.301422,120.309998
23.344328,120.690002
23.429224,120.940002
23.370855,120.870003
23.40538,120.580002
23.551807,120.75
23.417059,120.809998
23.436584,120.739998
23.434237,120.650002
23.369709,120.650002
23.382925,120.68
23.358555,120.690002
23.314098,120.739998
23.505127,120.57
23.276525,120.57
23.436584,120.730003
23.602573,120.68
23.448721,120.459999
23.581036,120.650002
23.381557,120.650002
23.127432,120.400002
23.464598,120.650002
23.532873,120.470001
23.338881,120.540001
23.335636,120.639999
23.274878,120.669998
23.304119,120.610001
23.416462,120.68
23.4111,120.550003
23.530134,120.589996
23.474178,120.529999
23.26687,120.589996
23.381784,120.459999
23.43973,120.459999
23.330359,120.550003
23.355164,120.5
23.431133,120.43
23.180344,120.519997
23.292152,120.360001
23.504164,120.440002
23.26593,120.620003
23.744274,120.610001
24.323561,123.739998
24.859648,130.199997
24.880821,134.330002
25.168123,138.089996
25.060394,138.899994
25.211878,139.360001
25.24564,139.410004
24.974775,139.490005
25.284706,139.770004
25.471716,141.910004
25.695051,145.339996
25.766811,146.25
25.700335,146.940002
25.910351,147.059998
25.910091,146.910004
25.833385,146.910004
25.576202,146.699997
25.722708,146.470001
25.740282,146.529999
25.696108,146.309998
25.632177,146.389999
25.583036,146.220001
25.447535,146.240005
25.746908,146.529999
25.757528,146.559998
25.955875,146.649994
25.632431,146.529999
25.633947,146.360001
25.656025,146.240005
25.570919,146.130005
25.617117,146.300003
25.803379,146.229996
25.705925,146.169998
25.632936,146.720001
25.711435,146.600006
25.904156,146.529999
25.913965,146.580002
25.841846,146.490005
25.736204,146.529999
25.573355,146.520004
25.61425,146.679993
25.727547,146.520004
25.844601,146.539993
25.64912,146.440002
25.837227,146.669998
25.676476,146.419998
25.728106,146.380005
25.629652,146.369995
25.492256,146.350006
25.75507,146.460007
25.995321,146.160004
26.310917,146.860001
27.588181,153.550003
28.288258,169.869995
28.349937,175.190002
27.696995,177.419998
27.478119,170.839996
27.139496,166.130005
27.152325,162.919998
27.466599,163
27.66025,166.389999
27.617226,167.529999
27.53331,167.949997
27.740677,168.330002
27.620495,168.779999
27.633579,168.75
27.588463,168.330002
27.521132,168.210007
27.848257,168.330002
27.798738,168.669998
27.644491,168.710007
27.748873,168.399994
28.008402,168.460007
27.541466,168.630005
27.831896,168.5
27.896225,168.350006
27.67701,168.429993
27.458838,168.410004
27.483852,168.179993
27.65855,167.949997
27.659512,168.029999
27.605789,167.949997
27.583107,167.990005
27.698639,167.970001
27.467497,168.039993
27.518969,167.910004
27.409498,167.910004
27.790184,168.009995
27.818899,168.119995
27.618376,168.139999
27.702477,168.279999
27.547939,168.339996
27.549616,168.350006
27.517345,168.460007
27.684072,168.210007
27.564211,168.050003
27.500509,167.869995
27.634398,168.119995
27.762905,168.330002
27.823597,168.100006
29.002031,170.509995
29.292929,183.619995
29.56102,188.570007
29.590328,190.779999
29.543842,192.270004
30.085142,192.970001
30.202051,198.130005
30.284676,200.050003
30.260433,199.039993
29.940428,197.660004
29.942213,196.559998
29.887325,196.270004
29.881371,196.130005
29.88792,196.399994
30.065844,196.360001
29.89328,196.229996
29.722982,196.009995
29.930859,195.740005
30.081823,195.800003
30.110504,196.100006
29.988005,196.179993
29.634605,196.199997
29.950941,195.979996
30.139517,195.720001
29.917572,195.869995
30.025957,195.960007
29.939192,195.649994
29.968534,196.289993
29.747738,196.220001
29.841541,196.029999
29.822556,195.679993
29.764856,195.410004
30.002699,195.389999
30.059517,195.490005
30.01651,195.550003
29.698206,195.679993
29.978117,195.850006
30.022818,195.699997
29.865011,195.899994
30.039352,195.970001
30.05229,196.050003
29.79649,196.210007
29.992802,196.449997
29.864712,196.039993
29.84659,196.070007
29.780518,195.940002
29.989202,195.699997
30.146814,195.740005
30.394827,195.619995
31.31155,199.25
31.789553,215.130005
32.159836,221.899994
32.377701,225.610001
32.234993,226.610001
32.375557,226.910004
32.294998,227.199997
32.308872,227.309998
32.207741,227.220001
32.225933,226.990005
32.264568,226.740005
32.274658,227.009995
32.243439,227.279999
32.148205,226.940002
32.328854,226.940002
32.269123,227
32.141098,226.869995
32.165977,226.880005
32.127224,226.550003
32.015045,226.270004
32.086185,226.110001
32.066376,226.029999
31.960688,225.940002
32.205795,226.149994
32.182796,226.199997
32.163391,226.130005
32.327805,226.300003
32.423508,226.320007
32.208714,226.289993
31.960688,226.460007
32.305939,226.559998
32.066376,226.380005
32.398998,226.570007
32.170506,226.889999
32.223957,226.809998
32.017609,226.559998
32.214226,226.399994
32.061871,226.309998
32.356243,226.220001
32.195103,226.470001
32.285404,226.630005
31.919882,226.539993
30.958206,226.110001
28.633209,213.130005
27.269697,177.830002
26.54789,164.509995
26.395941,157.270004
26.079542,151.899994
26.054976,150.589996
26.095247,149.699997
25.931541,149.139999
25.963911,148.880005
25.916807,149.110001
25.77754,148.970001
25.972729,148.600006
25.852896,148.770004
26.00416,148.960007
25.849947,149.009995
25.89332,149.119995
25.99662,149.169998
25.908285,148.789993
26.00338,148.639999
25.715839,148.899994
25.845444,148.779999
25.706686,148.610001
25.920166,148.789993
25.912933,148.580002
26.127502,148.470001
26.134933,148.759995
25.948881,148.630005
26.071436,148.619995
25.886101,148.649994
26.048971,148.690002
25.936195,148.639999
25.79793,148.740005
25.840565,148.789993
25.893061,148.669998
25.744358,148.809998
26.07222,148.809998
25.87631,148.729996
25.89332,148.869995
25.837923,149.089996
26.054735,148.899994
25.974026,148.710007
25.80389,148.809998
25.962355,148.839996
25.940077,148.830002
25.962095,149.039993
25.376499,148.940002
23.959829,145.559998
22.797104,126.260002
22.455017,117.059998
22.085913,110.190002
22.167141,108.25
21.867048,107.339996
21.650154,106.559998
20.959757,105.209999
20.608236,97.470001
20.482569,94.120003
20.271837,91.510002
20.390684,90.93
19.918137,90.629997
19.38736,87.629997
19.496408,85.589996
19.417078,84.029999
18.571735,82.68
18.117401,76.739998
18.081184,73.769997
17.841213,71.779999
17.900118,71.32
17.889088,71.169998
17.862396,71.010002
17.841568,71.099998
18.019642,71.18
17.756733,71.220001
17.853069,71.290001
18.077188,71.440002
17.864408,71.43
17.784979,71.5
17.749563,71.57
17.695112,71.559998
17.900829,71.580002
18.012249,71.690002
17.933645,71.660004
17.883577,71.550003
17.98525,71.559998
17.891932,71.57
17.848997,71.57
18.03282,71.529999
17.815784,71.639999
17.969631,71.660004
18.163221,71.709999
17.756424,71.75
17.971247,71.720001
18.105919,71.610001
17.818605,71.709999
17.949562,71.610001
18.063583,71.540001
17.989925,71.720001
17.91633,71.580002
17.978605,71.5
17.953321,71.540001
18.002701,71.639999
17.910625,71.529999
17.879492,71.550003
17.945267,71.580002
17.537525,71.5
16.353544,66.239998
15.443856,60.290001
14.54997,54.57
13.704551,47.09
12.835196,42.869999
12.293319,37.169998
11.640879,33.82
11.003081,29.610001
10.354753,27.059999
10.432077,24.82
10.691185,25.33
10.650247,25.950001
10.743446,26.299999
10.789392,26.33
10.6443,26.309999
10.694251,26.1
10.575744,25.85
10.489277,25.639999
10.566458,25.51
10.469779,25.33
10.546906,25.309999
10.438522,25.200001
10.451178,25.09
10.411836,25.09
10.330258,25.07
10.462837,24.969999
10.386157,25.01
10.453471,25.120001
10.246665,24.98
10.458172,24.9
10.446145,25.02
10.517459,25.049999
10.506509,24.940001
10.358507,24.950001
10.347897,25.040001
10.444955,24.959999
10.38303,24.969999
10.404548,25.01
10.431009,24.860001
10.445392,24.879999
10.531153,24.879999
10.383784,24.860001
10.55571,24.84
10.502657,24.950001
10.412821,24.93
10.490977,24.91
10.407993,24.969999
10.54463,24.889999
10.399629,24.93
10.137464,24.76
9.795279,23.969999
9.195497,21.540001
8.754843,19.82
8.241683,17.469999
7.841369,16.07
7.496172,14
7.205723,12.93
6.899746,11.6
6.608013,10.85
6.318384,10.21
6.048509,9.26
5.863211,8.67
5.716355,7.94
5.490885,7.43
5.242079,6.73
5.005356,6.37
4.826348,5.98
4.570467,5.32
4.397489,5.01
4.260577,4.6
4.097689,4.23
3.912899,3.8
3.791541,3.68
3.671881,3.36
3.490442,3.16
3.406729,2.91
3.276164,2.69
3.095336,2.52
2.972063,2.23
2.845868,2.13
2.733809,1.88
2.667876,1.72
2.534437,1.65
2.421718,1.4
2.315646,1.28
2.194595,1.11
2.108215,1.08
2.021182,0.9
1.927897,0.96
1.8203,0.83
1.710323,0.65
1.642495,0.54
1.552084,0.53
1.458789,0.47
1.38195,0.46
1.283615,0.4
1.185916,0.31
1.131939,0.27
1.03895,0.25
0.985921,0.22
0.89336,0.13
0.839363,0.07
0.839363,0.07
0.745168,0.03
0.689631,0.03
0.689631,0.02
0.576928,0.01
0.576928,0.01
0.503568,-0.01
0.503568,-0.02
0.386894,-0.01
0.386894,-0.01
0.386894,-0.01
0.386894,-0.03
0.271172,-0.01
0.271172,-0.01
0.271172,-0.02
0.271172,-0.04
0.271172,-0.05
0.271172,-0.01
0.271172,-0.05
0.271172,-0.01
0.271172,-0.01
0.271172,0
0.271172,-0.03
0.271172,-0.05
0.271172,-0.05
0.271172,-0.06
0.271172,-0.04
0.271172,-0.04
0.271172,-0.04
0.271172,0.04
0.271172,-0.03
0.271172,-0.02
0.271172,-0.02
